country_code,year,NY.GDP.MKTP.KD.ZG,FP.CPI.TOTL.ZG,BN.CAB.XOKA.GD.ZS,FI.RES.TOTL.MO,GC.DOD.TOTL.GD.ZS,NY.GNS.ICTR.ZS,DT.DOD.DECT.GD.ZS,NY.GDP.PCAP.CD,FR.INR.RINR,GC.BAL.CASH.GD.ZS,country_name,score_NY.GDP.MKTP.KD.ZG,score_FP.CPI.TOTL.ZG,score_BN.CAB.XOKA.GD.ZS,score_FI.RES.TOTL.MO,score_GC.DOD.TOTL.GD.ZS,score_NY.GNS.ICTR.ZS,score_DT.DOD.DECT.GD.ZS,score_NY.GDP.PCAP.CD,score_FR.INR.RINR,score_GC.BAL.CASH.GD.ZS,composite_score,rank,credit_band,credit_numeric,composite_yoy,NY.GDP.MKTP.KD.ZG_yoy,FP.CPI.TOTL.ZG_yoy,BN.CAB.XOKA.GD.ZS_yoy,FI.RES.TOTL.MO_yoy,GC.DOD.TOTL.GD.ZS_yoy,NY.GNS.ICTR.ZS_yoy,DT.DOD.DECT.GD.ZS_yoy,NY.GDP.PCAP.CD_yoy,FR.INR.RINR_yoy,GC.BAL.CASH.GD.ZS_yoy,composite_trend_3y,trend_flag,weakening_indicators,strengthening_indicators,NY.GDP.MKTP.KD.ZG_trend_3y,FP.CPI.TOTL.ZG_trend_3y,BN.CAB.XOKA.GD.ZS_trend_3y,FI.RES.TOTL.MO_trend_3y,GC.DOD.TOTL.GD.ZS_trend_3y,NY.GNS.ICTR.ZS_trend_3y,DT.DOD.DECT.GD.ZS_trend_3y,NY.GDP.PCAP.CD_trend_3y,FR.INR.RINR_trend_3y,GC.BAL.CASH.GD.ZS_trend_3y
IDN,2005,5.69257130383384,10.4532001873347,0.0970882462390686,4.10478485517762,34.2250282105616,24.3384866318462,,1238.21447629488,-0.245735467014772,,Indonesia,7.923314173450455,1.0,2.8349517686460644,2.8943063696598577,7.86624576841576,3.401325133903309,,1.0334989107289676,8.023070463749365,,4.3540091220544515,5,BB+,11,,,,,,,,,,,,,N/A,None,None,,,,,,,,,,
IDN,2006,5.50095178520348,13.108670985346,2.97870868013903,4.91547534687069,34.2250282105616,25.7771435873662,,1558.31562847163,1.65815142163521,,Indonesia,7.750856606683132,1.0,3.8723351248500513,3.623927812183621,7.86624576841576,3.7712654938941657,,1.0785131352538229,9.393869023577352,,4.758962780002096,5,BBB-,12,0.4,-0.17,0.0,1.04,0.73,0.0,0.37,,0.05,1.37,,,N/A,None,Current Account / GDP (+1.0); FX Reserves Cover (+0.7); Real Interest Rate (+1.4),,,,,,,,,,
IDN,2007,6.34502222667214,6.40656087966005,2.42726412696792,5.67712529732221,34.2250282105616,25.1791234447947,,1823.21976255073,2.3396740908807,,Indonesia,8.510520004004926,4.234095208305955,3.673815085708451,4.309412767589988,7.86624576841576,3.617488885804351,,1.1157652791086965,9.884565345434105,,5.352438708618674,5,BBB,13,0.59,0.76,3.23,-0.2,0.69,0.0,-0.15,,0.04,0.49,,0.5,IMPROVING,None,GDP Growth (+0.8); Inflation (+3.2); FX Reserves Cover (+0.7),0.3,1.62,0.42,0.71,0.0,0.11,,0.04,0.93,
IDN,2008,6.01370360009123,10.2266663272483,0.0246933252771075,4.00096264531685,34.2250282105616,28.45241261442,,2124.55483920618,-3.85224502633452,,Indonesia,8.212333240082106,1.0,2.8088895970997587,2.8008663807851653,7.86624576841576,4.45919181513657,,1.158140524263369,5.426383581039145,,4.23624536258623,5,BB+,11,-1.12,-0.3,-3.23,-0.86,-1.51,0.0,0.84,,0.04,-4.46,,-0.04,STABLE,Inflation (-3.2); Current Account / GDP (-0.9); FX Reserves Cover (-1.5); Real Interest Rate (-4.5),Gross Savings / GDP (+0.8),0.1,0.0,-0.01,-0.03,0.0,0.35,,0.04,-0.87,
IDN,2009,4.62887118256153,4.38641311792074,1.9697705622352,6.54684575689915,29.997306381567,29.0563767984661,,2218.48541852977,5.7479520957843,,Indonesia,6.965984064305377,6.0522281938713345,3.509117402404672,5.092161181209235,8.50040404276495,4.61449689103414,,1.1713495119807489,7.661474491035303,,5.439240723903224,3,BBB,13,1.2,-1.25,5.05,0.7,2.29,0.63,0.16,,0.01,2.24,,0.22,IMPROVING,GDP Growth (-1.2),Inflation (+5.0); Current Account / GDP (+0.7); FX Reserves Cover (+2.3); Govt Debt / GDP (+0.6); Real Interest Rate (+2.2),-0.26,1.68,-0.12,0.49,0.21,0.28,,0.03,-0.58,
IDN,2010,6.22385418062366,5.13420639015885,0.681277286848337,6.86991432991074,29.997306381567,32.7274229888351,,3065.68348377765,-1.74609753559601,,Indonesia,8.401468762561295,5.379214248857035,3.0452598232654013,5.382922896919666,8.50040404276495,5.558480197129025,,1.290486739906232,6.942809774370873,,5.538740158085071,5,BBB+,14,0.1,1.44,-0.67,-0.46,0.29,0.0,0.94,,0.12,-0.72,,0.06,STABLE,Inflation (-0.7); Real Interest Rate (-0.7),GDP Growth (+1.4); Gross Savings / GDP (+0.9),-0.04,0.38,-0.21,0.36,0.21,0.65,,0.06,-0.98,
IDN,2011,6.16978420771008,5.35604849112582,0.188703954012605,6.05969044940623,29.997306381567,33.2200730493007,,3579.46442466152,4.59437674883757,,Indonesia,8.352805786939072,5.179556357986762,2.867933423444538,4.653721404465608,8.50040404276495,5.685161641248752,,1.3627371847180263,8.49204874083695,,5.566574249903677,4,BBB+,14,0.03,-0.05,-0.2,-0.18,-0.73,0.0,0.13,,0.07,1.55,,0.44,IMPROVING,FX Reserves Cover (-0.7),Real Interest Rate (+1.6),0.05,1.39,0.02,0.62,0.21,0.41,,0.07,1.02,
IDN,2012,6.03005065305615,4.2795142691943,-2.66027359471414,5.58937942738163,29.997306381567,31.9853697689232,,3632.27254030331,7.75018856489028,,Indonesia,8.227045587750535,6.14843715772513,1.8423015059029095,4.230441484643467,8.50040404276495,5.367666512008823,,1.370163325980153,6.219864233278999,,5.207169851341372,5,BBB,13,-0.36,-0.13,0.97,-1.03,-0.42,0.0,-0.32,,0.01,-2.27,,-0.08,STABLE,Current Account / GDP (-1.0); Real Interest Rate (-2.3),Inflation (+1.0),0.42,0.03,-0.56,-0.29,0.0,0.25,,0.07,-0.48,
IDN,2013,5.5572636889101,6.41249457900391,-3.18996482895809,4.95031846769598,29.997306381567,31.1217666400168,,3566.60284506078,6.37493124212137,,Indonesia,7.801537320019091,4.22875487889648,1.6516126615750877,3.6552866209263817,8.50040404276495,5.14559713600432,,1.3609285250866725,7.210049505672613,,4.889180587934778,5,BBB-,12,-0.32,-0.43,-1.92,-0.19,-0.58,0.0,-0.22,,-0.01,0.99,,-0.22,DETERIORATING,Inflation (-1.9); FX Reserves Cover (-0.6),Real Interest Rate (+1.0),-0.2,-0.38,-0.47,-0.58,0.0,-0.14,,0.02,0.09,
IDN,2014,5.006668425755,6.39492882396559,-3.08816907525921,5.74432339947261,29.997306381567,30.6689094593309,,3441.06808464008,6.79211858069728,,Indonesia,7.3060015831794995,4.244564058430969,1.6882591329066845,4.369891059525349,8.50040404276495,5.029148146685089,,1.3432751994025112,6.909674621897958,,4.880148240776341,5,BBB-,12,-0.01,-0.5,0.02,0.04,0.71,0.0,-0.12,,-0.02,-0.3,,-0.23,DETERIORATING,None,FX Reserves Cover (+0.7),-0.35,-0.31,-0.39,-0.1,0.0,-0.22,,-0.01,-0.53,
IDN,2015,4.87632230022123,6.36312061196646,-2.03504192745969,6.44616105766404,29.997306381567,30.1233564897489,,3288.22269725538,8.34991063469474,,Indonesia,7.188690070199107,4.273191449230186,2.0673849061145115,5.001544951897636,8.50040404276495,4.888863097364004,,1.3217813168015378,5.788064343019786,,4.876012059886357,5,BBB-,12,-0.0,-0.12,0.03,0.38,0.63,0.0,-0.14,,-0.02,-1.12,,-0.11,STABLE,Real Interest Rate (-1.1),FX Reserves Cover (+0.6),-0.35,-0.62,0.08,0.25,0.0,-0.16,,-0.02,-0.14,
IDN,2016,5.03306918280177,3.52580452815451,-1.81915089251384,7.22588805609531,29.997306381567,29.9227683259243,,3521.46943457574,9.2244323441321,,Indonesia,7.329762264521593,6.826775924660941,2.1451056786950176,5.703299250485779,8.50040404276495,4.837283283809105,,1.3545816392372134,5.158408712224888,,5.248198042685585,5,BBB,13,0.37,0.14,2.55,0.08,0.7,0.0,-0.05,,0.03,-0.63,,0.12,STABLE,Real Interest Rate (-0.6),Inflation (+2.5); FX Reserves Cover (+0.7),-0.16,0.87,0.17,0.68,0.0,-0.1,,-0.0,-0.68,
IDN,2017,5.06978590134916,3.80879857691949,-1.59465689989364,7.08716242011101,29.997306381567,30.8783634343379,,3798.88326174526,6.50156399609039,,Indonesia,7.362807311214245,6.57208128077246,2.2259235160382893,5.5784461780999095,8.50040404276495,5.083007740258317,,1.3935929586829272,7.118873922814919,,5.442503266224003,4,BBB,13,0.19,0.03,-0.25,0.08,-0.12,0.0,0.25,,0.04,1.96,,0.19,STABLE,None,Real Interest Rate (+2.0),0.02,0.78,0.18,0.4,0.0,0.02,,0.02,0.07,
IDN,2018,5.17429153955024,3.19834755924996,-2.93907291477017,5.59560758848402,29.997306381567,31.6805227940956,,3860.95353090726,6.47124983937938,,Indonesia,7.456862385595217,7.1214871966750355,1.7419337506827386,4.236046829635618,8.50040404276495,5.289277289910298,,1.4023215902838335,7.140700115646847,,5.306438159846581,5,BBB,13,-0.14,0.09,0.55,-0.48,-1.34,0.0,0.21,,0.01,0.02,,0.14,STABLE,FX Reserves Cover (-1.3),Inflation (+0.6),0.09,0.95,-0.11,-0.25,0.0,0.14,,0.03,0.45,
IDN,2019,5.01928768046282,3.03058460941661,-2.7056619813955,6.31777434419502,29.997306381567,30.9027135119119,,4106.94856160358,8.62940479031397,,Indonesia,7.3173589124165375,7.272473851525051,1.82596168669762,4.8859969097755185,8.50040404276495,5.0892691887773465,,1.4369146414755034,5.586828550973942,,5.230657672793591,5,BBB,13,-0.08,-0.14,0.15,0.08,0.65,0.0,-0.2,,0.03,-1.55,,-0.01,STABLE,Real Interest Rate (-1.6),FX Reserves Cover (+0.7),-0.01,0.15,-0.11,-0.27,0.0,0.09,,0.03,0.14,
IDN,2020,-2.06551182934165,1.91983527270793,-0.418606247736126,8.40697484639797,29.997306381567,29.2246087288697,,3853.70288774146,9.98592671987596,,Indonesia,1.0,8.272148254562863,2.6493017508149945,6.766277361758173,8.50040404276495,4.65775653028078,,1.4013019685886428,4.610132761689308,,4.779210746347711,4,BBB-,12,-0.45,-6.32,1.0,0.82,1.88,0.0,-0.43,,-0.04,-0.98,,-0.22,DETERIORATING,GDP Growth (-6.3); Real Interest Rate (-1.0),Inflation (+1.0); Current Account / GDP (+0.8); FX Reserves Cover (+1.9),-2.12,0.57,0.14,0.4,0.0,-0.14,,-0.0,-0.84,
IDN,2021,3.70288562827751,1.56007882983334,0.295885914526078,6.78517585393017,29.997306381567,32.9372955843682,,4287.17313995098,2.7532239499583,,Indonesia,6.13259706544976,8.595929053149993,2.9065189292293883,5.306658268537153,8.50040404276495,5.612447435980394,,1.4622587228056063,9.817678756030023,,5.941231453743008,2,BBB+,14,1.16,5.13,0.32,0.26,-1.46,0.0,0.95,,0.06,5.21,,0.21,IMPROVING,FX Reserves Cover (-1.5),GDP Growth (+5.1); Gross Savings / GDP (+0.9); Real Interest Rate (+5.2),-0.44,0.49,0.39,0.36,0.0,0.11,,0.02,0.89,
IDN,2022,5.30719722664799,4.20946463714784,1.00182875104005,5.21322077470096,29.997306381567,37.0041185901717,,4730.83484836107,-0.957376340510307,,Indonesia,7.57647750398319,6.211481826566944,3.160658350374418,3.891898697230864,8.50040404276495,6.658201923187008,,1.5246486505507757,7.510689034832579,,5.566611789564336,2,BBB+,14,-0.37,1.44,-2.38,0.25,-1.41,0.0,1.05,,0.06,-2.31,,0.11,STABLE,Inflation (-2.4); FX Reserves Cover (-1.4); Real Interest Rate (-2.3),GDP Growth (+1.4); Gross Savings / GDP (+1.1),0.08,-0.35,0.44,-0.33,0.0,0.52,,0.03,0.64,
IDN,2023,5.04883117855516,3.66938654859761,-0.148899596516736,5.72806559441344,29.997306381567,35.8619339722029,,4876.2992959843,7.2850532563888,,Indonesia,7.343948060699644,6.697552106262152,2.746396145253975,4.355259034972096,8.50040404276495,6.3644973071378885,,1.5451045884977923,6.554761655400064,,5.4716788982605955,1,BBB,13,-0.09,-0.23,0.49,-0.41,0.46,0.0,-0.29,,0.02,-0.96,,0.23,IMPROVING,Real Interest Rate (-1.0),None,2.11,-0.52,0.03,-0.8,0.0,0.57,,0.05,0.65,
IDN,2024,5.03257477088519,2.18151273615189,-0.614730078804115,5.72012468838059,29.997306381567,34.6828714970206,,4925.43644992666,7.83615232511325,,Indonesia,7.329317293796671,8.0366385374633,2.5786971716305187,4.348112219542531,8.50040404276495,6.061309813519582,,1.5520145007709365,6.157970325918459,,5.542053515049805,2,BBB+,14,0.07,-0.01,1.34,-0.17,-0.01,0.0,-0.3,,0.01,-0.4,,-0.13,STABLE,None,Inflation (+1.3),0.4,-0.18,-0.11,-0.32,0.0,0.15,,0.03,-1.22,
MYS,2005,5.33213916141486,2.97507092684449,13.9199700905602,5.94300135813711,42.0675597614326,36.8157549507862,,5555.58179951206,-2.67317410418221,,Malaysia,7.598925245273373,7.322436165839959,7.811189232601671,4.548701222323399,6.68986603578511,6.609765558773594,,1.6406286905563834,6.275314644988809,,6.102502726133397,2,A-,15,,,,,,,,,,,,,N/A,None,None,,,,,,,,,,
MYS,2006,5.5848470671515,3.60923564224389,16.1037222225662,6.20407077455397,40.5883961366256,38.7964745148433,,6158.40785533236,2.40900097691566,,Malaysia,7.826362360436351,6.7516879219804995,8.597340000123832,4.783663697098573,6.91174057950616,7.119093446673991,,1.7254011046561133,9.934480703379275,,6.6676088874712685,2,A,16,0.57,0.23,-0.57,0.79,0.23,0.22,0.51,,0.08,3.66,,,N/A,Inflation (-0.6),Current Account / GDP (+0.8); Gross Savings / GDP (+0.5); Real Interest Rate (+3.7),,,,,,,,,,
MYS,2007,6.29878592740947,2.02735317779569,15.3811208611024,6.70420376771245,40.0881257702829,38.7668425775513,,7168.93031942508,1.45673534665713,,Malaysia,8.468907334668522,8.175382139983878,8.337203509996865,5.233783390941205,6.986781134457565,7.111473805656049,,1.8675058261691515,9.248849449593134,,6.902827358663428,2,A,16,0.24,0.64,1.42,-0.26,0.45,0.08,-0.01,,0.14,-0.69,,0.4,IMPROVING,Real Interest Rate (-0.7),GDP Growth (+0.6); Inflation (+1.4),0.44,0.42,0.26,0.34,0.15,0.25,,0.11,1.48,
MYS,2008,4.83176988913097,5.44078221100769,16.8597967039906,5.58926321544649,39.7997028374607,38.5177080119428,,8371.82156086005,-3.90338193758431,,Malaysia,7.1485929002178725,5.1032960100930795,8.869526813436616,4.230336893901841,7.030044574380895,7.0474106316424345,,2.0366624069959443,5.389565004939297,,5.943494298231893,1,BBB+,14,-0.96,-1.32,-3.07,0.53,-1.0,0.04,-0.06,,0.17,-3.86,,-0.05,STABLE,GDP Growth (-1.3); Inflation (-3.1); FX Reserves Cover (-1.0); Real Interest Rate (-3.9),Current Account / GDP (+0.5),-0.15,-0.74,0.35,-0.11,0.11,0.15,,0.13,-0.3,
MYS,2009,-1.51352871598714,0.583308405623702,15.7230105263055,7.24461462096015,50.8357455983458,33.3634416267683,,7191.43287234626,11.7823929563059,,Malaysia,1.437824155611574,9.47502243493867,8.46028378946998,5.720153158864135,5.3746381602481295,5.722027846883277,,1.8706702476736927,3.316677071459752,,5.292067533928028,4,BBB,13,-0.65,-5.71,4.37,-0.41,1.49,-1.66,-1.33,,-0.17,-2.07,,-0.46,DETERIORATING,GDP Growth (-5.7); Govt Debt / GDP (-1.7); Gross Savings / GDP (-1.3); Real Interest Rate (-2.1),Inflation (+4.4); FX Reserves Cover (+1.5),-2.13,0.91,-0.05,0.31,-0.51,-0.47,,0.05,-2.21,
MYS,2010,7.42484738326097,1.62285235577035,10.0556778509323,6.34115209858422,49.5598230655171,33.4664682988521,,8899.34505544675,-2.11327732642702,,Malaysia,9.482362644934874,8.539432879806686,6.420044026335628,4.907036888725798,5.566026540172435,5.748520419704826,,2.1108453984221995,6.678440324972545,,6.170566385930141,4,A-,15,0.88,8.04,-0.94,-2.04,-0.81,0.19,0.03,,0.24,3.36,,-0.24,DETERIORATING,Inflation (-0.9); Current Account / GDP (-2.0); FX Reserves Cover (-0.8),GDP Growth (+8.0); Real Interest Rate (+3.4),0.34,0.12,-0.64,-0.11,-0.48,-0.45,,0.08,-0.86,
MYS,2011,5.29391283414003,3.1744709215131,10.905001967915,6.91559543869623,50.0286816425423,34.0818029856008,,10217.1068585031,-0.471868633960644,,Malaysia,7.564521550726026,7.14297617063821,6.7258007084494,5.424035894826607,5.495697753618654,5.906749339154492,,2.2961556519769983,7.860254583548336,,6.013386320101472,2,A-,15,-0.16,-1.92,-1.4,0.31,0.52,-0.07,0.16,,0.19,1.18,,0.02,STABLE,GDP Growth (-1.9); Inflation (-1.4),FX Reserves Cover (+0.5); Real Interest Rate (+1.2),0.14,0.68,-0.71,0.4,-0.51,-0.38,,0.09,0.82,
MYS,2012,5.47345419253853,1.66357102479206,5.18877994987763,6.96382782004854,51.6464316160996,30.9153494882722,,10600.5744240026,3.7484193736755,,Malaysia,7.726108773284677,8.502786077687146,4.667960781955947,5.467445038043687,5.2530352575850605,5.092518439841423,,2.350080778375365,9.10113805095364,,5.913317638434517,4,BBB+,14,-0.1,0.16,1.36,-2.06,0.04,-0.24,-0.81,,0.05,1.24,,0.21,IMPROVING,Current Account / GDP (-2.1); Gross Savings / GDP (-0.8),Inflation (+1.4); Real Interest Rate (+1.2),2.09,-0.33,-1.26,-0.08,-0.04,-0.21,,0.16,1.93,
MYS,2013,4.69372252557893,2.10501231233612,3.46614353655813,6.66725243910911,52.9992519246741,29.4198401146816,,10713.6407638899,4.46753081745693,,Malaysia,7.024350273021037,8.105488918897493,4.047811673160927,5.2005271951982,5.050112211298885,4.707958886632412,,2.3659807324220172,8.58337781143101,,5.530865642417658,3,BBB+,14,-0.38,-0.7,-0.4,-0.62,-0.27,-0.2,-0.38,,0.02,-0.52,,-0.21,DETERIORATING,GDP Growth (-0.7); Current Account / GDP (-0.6); Real Interest Rate (-0.5),None,-0.82,-0.15,-0.79,0.1,-0.17,-0.34,,0.09,0.63,
MYS,2014,6.00672194558203,3.14299050879095,4.39159166153878,5.67002202010292,52.6758487332831,29.3665669513565,,11013.3107334403,2.06851821643173,,Malaysia,8.206049751023826,7.171308542088145,4.380972998153961,4.303019818092627,5.098622690007535,4.694260073205957,,2.408121821890042,9.689333115830843,,5.621361163764735,3,BBB+,14,0.09,1.18,-0.93,0.33,-0.9,0.05,-0.01,,0.04,1.11,,-0.13,STABLE,Inflation (-0.9); FX Reserves Cover (-0.9),GDP Growth (+1.2); Real Interest Rate (+1.1),0.21,0.01,-0.78,-0.38,-0.13,-0.4,,0.04,0.61,
MYS,2015,5.09153242155011,2.10438980238359,3.00891850128321,5.50777041074817,53.5744697326154,28.3991476426936,,9648.6797937523,3.30703770408129,,Malaysia,7.3823791793951,8.106049177854768,3.8832106604619554,4.156993369673353,4.963829540107691,4.445495108121211,,2.2162205959964174,9.418932853061472,,5.446204116568671,4,BBB,13,-0.18,-0.82,0.93,-0.5,-0.15,-0.13,-0.25,,-0.19,-0.27,,-0.16,STABLE,GDP Growth (-0.8),Inflation (+0.9),-0.11,-0.13,-0.26,-0.44,-0.09,-0.21,,-0.04,0.11,
MYS,2016,4.44978139761541,2.09056659525742,2.36768591329055,5.64270997827513,51.8905275342534,28.3850019206649,,9476.53409809923,2.82594518260627,,Malaysia,6.804803257853869,8.118490064268322,3.6523669287845983,4.278438980447617,5.21642086986199,4.441857636742403,,2.1920126075452044,9.765319468523485,,5.425253994087954,4,BBB,13,-0.02,-0.58,0.01,-0.23,0.12,0.25,-0.0,,-0.02,0.35,,-0.04,STABLE,GDP Growth (-0.6),None,-0.07,0.0,-0.13,-0.31,0.06,-0.09,,-0.06,0.4,
MYS,2017,5.81272240983328,3.87120115774237,2.807870911226,5.50760741130421,50.0496777374929,28.3359876066459,,9862.54806612235,0.798926040327277,,Malaysia,8.031450168849952,6.515918958031867,3.81083352804136,4.156846670173789,5.492548339376065,4.42925395599466,,2.246295821798456,8.775226749035639,,5.334769302972402,5,BBB,13,-0.09,1.23,-1.6,0.16,-0.12,0.28,-0.01,,0.05,-0.99,,-0.1,STABLE,Inflation (-1.6); Real Interest Rate (-1.0),GDP Growth (+1.2),-0.06,-0.22,-0.19,-0.05,0.13,-0.09,,-0.05,-0.3,
MYS,2018,4.84308697634881,0.884709160571235,2.23708206947011,4.91023691554348,51.1859148831795,26.1283247399226,,10901.8019954421,4.27704807389124,,Malaysia,7.158778278713929,9.203761755485887,3.605349545009239,3.619213223989133,5.322112767523075,3.86156921883724,,2.392440905609045,8.720525386798307,,5.394103077918151,3,BBB,13,0.06,-0.87,2.69,-0.21,-0.54,-0.17,-0.57,,0.15,-0.05,,-0.02,STABLE,GDP Growth (-0.9); FX Reserves Cover (-0.5); Gross Savings / GDP (-0.6),Inflation (+2.7),-0.07,0.37,-0.09,-0.18,0.12,-0.19,,0.06,-0.23,
MYS,2019,4.41318742129586,0.662891865764326,3.50388669683419,5.26575125943776,52.4213502119727,24.546150625052,,10920.191763972,4.80161718618398,,Malaysia,6.771868679166274,9.403397320812108,4.0613992108603085,3.939176133493984,5.136797468204095,3.454724446441943,,2.395026966808562,8.342835625947535,,5.373169146633725,4,BBB,13,-0.02,-0.39,0.2,0.46,0.32,-0.19,-0.41,,0.0,-0.38,,-0.02,STABLE,None,None,-0.01,0.43,0.14,-0.11,-0.03,-0.33,,0.07,-0.47,
